,trade_id,delivery_start,delivery_end,execution_time,price,quantity
224985,1673494764,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:20:12,-5.0,5.0
224986,1673494777,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:20:15,-5.0,1.0
224987,1673495101,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:20:52,-4.8,5.0
224988,1673495114,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:20:56,-4.6,5.0
224989,1673495119,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:20:59,-4.4,5.0
224990,1673495138,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:21:01,-4.2,5.0
224991,1673495141,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:21:02,-4.0,5.0
225017,1673497452,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:27:21,-3.9,0.5
225018,1673497465,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:27:22,-3.9,0.1
225019,1673497464,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:27:22,-3.9,1.0
225021,1673497854,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:28:23,-3.9,3.4
225022,1673497855,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:28:23,-3.9,1.6
225029,1673499253,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:30:31,-3.8,0.8
225078,1673501477,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225079,1673501478,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225080,1673501479,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225081,1673501480,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225082,1673501482,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225083,1673501481,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225084,1673501483,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225085,1673501484,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225086,1673501485,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225087,1673501486,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225088,1673501488,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225089,1673501487,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225090,1673501496,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225091,1673501494,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225092,1673501489,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225093,1673501492,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225094,1673501490,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,1.6
225095,1673501495,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225096,1673501493,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225097,1673501491,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:34:04,-3.9,3.4
225110,1673502329,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:35:56,-3.9,3.4
225111,1673502331,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:35:56,-3.8,1.4
225137,1673502609,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:36:17,-3.9,5.0
225138,1673502608,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:36:17,-3.9,5.0
225139,1673502610,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:36:17,-3.9,5.0
225140,1673502611,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:36:17,-3.9,5.0
225141,1673502612,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:36:17,-3.9,5.0
225152,1673503066,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:36:57,-3.8,2.8
225153,1673503118,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225154,1673503119,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225155,1673503120,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225156,1673503121,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225157,1673503122,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225158,1673503123,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225159,1673503124,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225160,1673503125,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225161,1673503126,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225162,1673503127,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:37:06,-3.9,5.0
225165,1673503886,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.6,0.2
225166,1673503887,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.6,4.8
225167,1673503885,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.74,1.6
225168,1673503888,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.4,0.2
225169,1673503889,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.4,0.8
225170,1673503890,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.4,0.5
225171,1673503891,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.4,3.7
225172,1673503892,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.4,1.3
225173,1673503893,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.2,3.7
225174,1673503894,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.2,1.3
225175,1673503895,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:20,-3.06,2.6
225180,1673504103,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:57,-3.0,1.1
225181,1673504104,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:38:57,-3.0,1.4
225186,1673504524,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:39:27,-3.0,3.6
225192,1673504992,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:40:12,-2.02,5.0
225193,1673504993,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:40:12,-2.02,5.0
225194,1673504994,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:40:12,-2.01,7.0
225212,1673505094,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:40:20,-1.62,0.4
225213,1673505092,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:40:20,-1.63,5.0
225214,1673505093,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:40:20,-1.63,5.0
225234,1673506412,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:42:10,-1.5,5.0
225240,1673507254,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:43:11,-1.5,0.5
225241,1673507289,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:43:11,-1.49,0.8
225248,1673507657,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:43:57,-1.34,5.0
225249,1673507658,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:43:57,-1.34,2.0
225250,1673507659,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:43:57,-1.32,1.1
225251,1673507670,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:43:59,-1.32,2.1
225254,1673508583,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:45:29,-0.07,5.0
225255,1673508584,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:45:29,-0.07,0.3
225256,1673508645,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:45:31,-0.07,4.7
225257,1673508646,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:45:31,-0.07,5.0
225258,1673508647,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:45:31,-0.06,0.3
225259,1673508656,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:45:33,-0.05,5.0
225260,1673509024,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:46:22,0.03,0.2
225263,1673509490,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:47:20,-0.29,5.0
225264,1673509491,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:47:20,-0.29,5.0
225265,1673509524,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:47:22,0.03,0.3
225268,1673510713,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:49:26,-0.11,0.2
225269,1673510738,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:49:31,-0.11,0.5
225270,1673510737,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:49:31,-0.11,4.9
225271,1673510742,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:49:34,-0.11,4.6
225272,1673510743,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:49:34,-0.11,5.0
225273,1673510744,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:49:34,-0.11,0.5
225274,1673510756,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:49:34,-0.11,4.6
225275,1673510757,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:49:34,-0.11,5.1
225276,1673510758,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:49:34,-0.11,4.6
225287,1673511898,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:51:23,-0.57,5.0
225288,1673511908,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:51:24,-0.57,5.0
225289,1673511911,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:51:26,-0.57,5.0
225290,1673511927,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:51:27,-0.59,5.0
225291,1673511930,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:51:28,-0.59,0.3
225292,1673512066,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:51:47,-0.01,5.0
225293,1673512077,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:51:49,-0.01,5.0
225294,1673512086,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:51:52,-0.01,5.0
225295,1673512087,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:51:52,0.0,0.5
225307,1673514457,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:55:11,0.0,0.2
225308,1673514459,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:55:11,0.0,0.2
225310,1673514965,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:05,-0.02,5.1
225311,1673514966,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:05,-0.02,0.5
225312,1673514967,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:05,-0.02,0.4
225313,1673515141,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:13,-0.02,4.2
225314,1673515142,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:13,-0.02,0.5
225315,1673515205,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:16,-0.02,4.6
225316,1673515206,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:16,-0.02,0.5
225321,1673515566,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:42,-0.02,4.6
225322,1673515567,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:42,-0.02,0.5
225323,1673515585,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:45,0.0,0.5
225324,1673515584,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:56:45,-0.02,4.1
225333,1673515936,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:57:25,-0.48,0.3
225334,1673515935,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:57:25,-0.45,4.7
225336,1673516017,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T09:57:28,-0.47,5.0
225409,1673518448,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:00:00,-0.42,1.9
225410,1673518534,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:00:08,-0.42,0.1
225441,1673518876,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:00:53,-0.42,0.1
225448,1673519277,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:01:41,-0.39,0.1
225460,1673519491,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:02:26,-0.39,2.8
225461,1673519498,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:02:26,-0.5,0.1
225462,1673519492,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:02:26,-0.5,1.0
225463,1673519495,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:02:26,-0.5,4.8
225464,1673519493,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:02:26,-0.5,0.2
225465,1673519496,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:02:26,-0.5,0.2
225466,1673519497,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:02:26,-0.5,4.8
225467,1673519499,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:02:26,-1.31,0.1
225468,1673519500,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:02:26,-1.31,4.2
225472,1673520278,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:20,-1.49,4.2
225473,1673520279,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:20,-1.5,0.8
225475,1673520312,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:26,-1.5,0.4
225476,1673520405,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:35,-1.5,5.0
225484,1673520788,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:51,-1.5,5.0
225485,1673520789,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:51,-1.5,5.0
225486,1673520790,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:51,-1.5,5.0
225487,1673520791,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:51,-1.5,5.0
225488,1673520792,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:51,-1.5,5.0
225489,1673520831,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:04:55,-1.5,5.0
225495,1673521003,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225496,1673521004,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225497,1673521005,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225498,1673521006,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225499,1673521007,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225500,1673521010,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225501,1673521008,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225502,1673521009,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225503,1673521011,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225504,1673521012,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:16,-1.5,5.0
225508,1673521026,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225509,1673521027,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225510,1673521028,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225511,1673521029,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225512,1673521031,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225513,1673521030,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225514,1673521033,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225515,1673521032,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225516,1673521034,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225517,1673521035,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:19,-1.5,5.0
225518,1673521092,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:36,-1.5,5.0
225519,1673521093,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:05:36,-1.5,3.0
225524,1673521367,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:06:17,-1.5,2.0
225525,1673521368,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:06:17,-1.5,3.0
225528,1673521395,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:06:29,-1.48,2.0
225529,1673521396,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:06:29,-1.5,2.0
225533,1673521495,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:06:35,-1.5,0.6
225534,1673521499,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:06:36,-0.6,0.1
225535,1673521500,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:06:36,-0.58,5.0
225552,1673522985,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:09:33,-1.4,0.4
225563,1673523284,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:10:11,-0.2,5.0
225584,1673523970,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:11:55,-0.2,0.2
225586,1673524201,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:12:30,-0.2,1.8
225642,1673529012,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:21:57,0.0,0.5
225643,1673529013,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:21:57,0.0,0.5
225644,1673529014,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:21:57,0.0,0.5
225647,1673529045,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:22:02,0.0,1.1
225685,1673530542,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:25:19,0.0,1.0
225686,1673530541,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:25:19,0.0,0.4
225687,1673530543,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:25:19,0.0,3.3
225688,1673530633,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:25:24,0.0,1.7
225689,1673530636,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:25:24,0.0,5.0
225690,1673530634,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:25:24,0.0,5.0
225691,1673530635,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:25:24,0.0,5.0
225731,1673532744,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:22,0.0,0.5
225732,1673532745,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:22,0.0,1.0
225733,1673532746,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:22,0.1,5.0
225734,1673532747,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:22,0.1,1.0
225735,1673532748,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:22,0.1,0.5
225736,1673532753,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:22,0.1,2.0
225737,1673532783,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:25,0.1,5.0
225738,1673532785,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:25,0.1,5.0
225739,1673532786,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:25,0.1,5.0
225740,1673532782,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:25,0.1,5.0
225741,1673532781,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:25,0.1,2.5
225742,1673532784,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:28:25,0.1,5.0
225793,1673536651,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:34:13,-1.2,5.0
225794,1673536652,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:34:13,-1.2,3.0
225822,1673538051,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:13,-1.2,1.6
225823,1673538052,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:13,-1.5,3.4
225824,1673538094,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,5.0
225825,1673538093,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,1.0
225826,1673538095,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,5.0
225827,1673538098,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,5.0
225828,1673538100,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,5.0
225829,1673538097,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,5.0
225830,1673538102,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,5.0
225831,1673538101,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,5.0
225832,1673538099,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,5.0
225833,1673538103,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,4.0
225834,1673538096,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:19,-1.5,5.0
225836,1673538279,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:26,-1.5,1.0
225837,1673538280,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:26,-1.5,5.0
225838,1673538282,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:26,-1.5,5.0
225839,1673538281,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:26,-1.5,5.0
225840,1673538283,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:26,-1.5,4.0
225842,1673538512,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:36:54,-1.5,1.0
225917,1673541632,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-1.07,5.0
225918,1673541633,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-1.07,0.1
225919,1673541635,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-1.07,0.2
225920,1673541634,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-1.07,4.9
225921,1673541636,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-1.07,4.8
225922,1673541637,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-1.07,0.3
225923,1673541638,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-1.07,4.7
225924,1673541640,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-1.07,4.6
225925,1673541639,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-1.07,0.4
225926,1673541645,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:38,-0.9,0.3
225927,1673541653,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:39,-0.9,0.2
225928,1673541655,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:39,0.0,1.8
225929,1673541654,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:39,0.0,5.0
225930,1673541662,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:42,0.11,5.0
225931,1673541661,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:42,0.0,3.2
225932,1673541663,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:43:42,0.12,1.9
225933,1673541877,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:44:32,0.3,0.3
225934,1673541878,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:44:32,0.3,5.0
225951,1673542456,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:45:33,-0.1,0.1
225952,1673542457,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:45:33,-0.2,1.9
225953,1673542459,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:45:33,0.39,5.0
225954,1673542460,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:45:33,0.4,0.5
225955,1673542462,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:45:33,0.5,0.1
225956,1673542461,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:45:33,0.4,0.5
225957,1673542526,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:45:36,0.5,3.5
225958,1673542525,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:45:36,0.5,0.3
225980,1673543859,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:47:07,0.4,0.5
225981,1673543858,2024-05-10T14:00:00,2024-05-10T15:00:00,2024-05-10T10:47:07,0.39,5.0
